index,group,color_th,color_en,hue_range_start_deg,hue_range_end_deg,h_deg,s,v,hex,r,g,b,method
1359,rainbow,ส้ม,orange,20,45,24.348,0.4,0.65,#A67E63,166,126,99,HSV grid sampling
1360,rainbow,ส้ม,orange,20,45,40.652,0.7,0.65,#A68032,166,128,50,HSV grid sampling
1361,rainbow,ส้ม,orange,20,45,23.261,0.4,0.65,#A67D63,166,125,99,HSV grid sampling
1362,rainbow,ส้ม,orange,20,45,43.913,0.85,0.65,#A68019,166,128,25,HSV grid sampling
1363,rainbow,ส้ม,orange,20,45,34.13,0.55,0.65,#A67E4B,166,126,75,HSV grid sampling
1364,rainbow,ส้ม,orange,20,45,31.957,0.85,0.75,#BF731D,191,115,29,HSV grid sampling
1365,rainbow,ส้ม,orange,20,45,22.174,0.4,0.65,#A67C63,166,124,99,HSV grid sampling
1366,rainbow,ส้ม,orange,20,45,21.087,0.85,0.85,#D96121,217,97,33,HSV grid sampling
1367,rainbow,ส้ม,orange,20,45,25.435,0.7,0.75,#BF7239,191,114,57,HSV grid sampling
1368,rainbow,ส้ม,orange,20,45,33.043,0.55,0.65,#A67D4B,166,125,75,HSV grid sampling
1369,rainbow,ส้ม,orange,20,45,39.565,0.7,0.65,#A67E32,166,126,50,HSV grid sampling
1370,rainbow,ส้ม,orange,20,45,21.087,0.4,0.65,#A67B63,166,123,99,HSV grid sampling
1371,rainbow,ส้ม,orange,20,45,24.348,0.7,0.75,#BF7039,191,112,57,HSV grid sampling
1372,rainbow,ส้ม,orange,20,45,20,0.4,0.65,#A67A63,166,122,99,HSV grid sampling
1373,rainbow,ส้ม,orange,20,45,20,0.85,0.85,#D95E21,217,94,33,HSV grid sampling
1374,rainbow,ส้ม,orange,20,45,42.826,0.85,0.65,#A67D19,166,125,25,HSV grid sampling
1375,rainbow,ส้ม,orange,20,45,45,0.25,0.55,#8C8369,140,131,105,HSV grid sampling
1376,rainbow,ส้ม,orange,20,45,43.913,0.25,0.55,#8C8369,140,131,105,HSV grid sampling
1377,rainbow,ส้ม,orange,20,45,31.957,0.55,0.65,#A67B4B,166,123,75,HSV grid sampling
1378,rainbow,ส้ม,orange,20,45,30.87,0.85,0.75,#BF701D,191,112,29,HSV grid sampling
1379,rainbow,ส้ม,orange,20,45,38.478,0.7,0.65,#A67C32,166,124,50,HSV grid sampling
1380,rainbow,ส้ม,orange,20,45,41.739,0.25,0.55,#8C8269,140,130,105,HSV grid sampling
1381,rainbow,ส้ม,orange,20,45,42.826,0.25,0.55,#8C8269,140,130,105,HSV grid sampling
1382,rainbow,ส้ม,orange,20,45,41.739,0.85,0.65,#A67B19,166,123,25,HSV grid sampling
1383,rainbow,ส้ม,orange,20,45,23.261,0.7,0.75,#BF6D39,191,109,57,HSV grid sampling
1384,rainbow,ส้ม,orange,20,45,40.652,0.25,0.55,#8C8169,140,129,105,HSV grid sampling
1385,rainbow,ส้ม,orange,20,45,30.87,0.55,0.65,#A6794B,166,121,75,HSV grid sampling
1386,rainbow,ส้ม,orange,20,45,37.391,0.7,0.65,#A67A32,166,122,50,HSV grid sampling
1387,rainbow,ส้ม,orange,20,45,29.783,0.85,0.75,#BF6D1D,191,109,29,HSV grid sampling
1388,rainbow,ส้ม,orange,20,45,29.783,0.55,0.65,#A6784B,166,120,75,HSV grid sampling
1389,rainbow,ส้ม,orange,20,45,39.565,0.25,0.55,#8C8069,140,128,105,HSV grid sampling
1390,rainbow,ส้ม,orange,20,45,38.478,0.25,0.55,#8C8069,140,128,105,HSV grid sampling
1391,rainbow,ส้ม,orange,20,45,22.174,0.7,0.75,#BF6B39,191,107,57,HSV grid sampling
1392,rainbow,ส้ม,orange,20,45,37.391,0.25,0.55,#8C7F69,140,127,105,HSV grid sampling
1393,rainbow,ส้ม,orange,20,45,36.304,0.7,0.65,#A67832,166,120,50,HSV grid sampling
1394,rainbow,ส้ม,orange,20,45,40.652,0.85,0.65,#A67819,166,120,25,HSV grid sampling
1395,rainbow,ส้ม,orange,20,45,28.696,0.55,0.65,#A6764B,166,118,75,HSV grid sampling
1396,rainbow,ส้ม,orange,20,45,35.217,0.25,0.55,#8C7E69,140,126,105,HSV grid sampling
1397,rainbow,ส้ม,orange,20,45,36.304,0.25,0.55,#8C7E69,140,126,105,HSV grid sampling
1398,rainbow,ส้ม,orange,20,45,28.696,0.85,0.75,#BF6A1D,191,106,29,HSV grid sampling
1399,rainbow,ส้ม,orange,20,45,27.609,0.55,0.65,#A6754B,166,117,75,HSV grid sampling
1400,rainbow,ส้ม,orange,20,45,35.217,0.7,0.65,#A67632,166,118,50,HSV grid sampling
1401,rainbow,ส้ม,orange,20,45,21.087,0.7,0.75,#BF6839,191,104,57,HSV grid sampling
1402,rainbow,ส้ม,orange,20,45,34.13,0.25,0.55,#8C7D69,140,125,105,HSV grid sampling
1403,rainbow,ส้ม,orange,20,45,45,0.4,0.55,#8C7E54,140,126,84,HSV grid sampling
1404,rainbow,ส้ม,orange,20,45,39.565,0.85,0.65,#A67619,166,118,25,HSV grid sampling
1405,rainbow,ส้ม,orange,20,45,31.957,0.25,0.55,#8C7C69,140,124,105,HSV grid sampling
1406,rainbow,ส้ม,orange,20,45,33.043,0.25,0.55,#8C7C69,140,124,105,HSV grid sampling
1407,rainbow,ส้ม,orange,20,45,43.913,0.4,0.55,#8C7D54,140,125,84,HSV grid sampling
1408,rainbow,ส้ม,orange,20,45,26.522,0.55,0.65,#A6734B,166,115,75,HSV grid sampling
1409,rainbow,ส้ม,orange,20,45,20,0.7,0.75,#BF6639,191,102,57,HSV grid sampling
1410,rainbow,ส้ม,orange,20,45,27.609,0.85,0.75,#BF671D,191,103,29,HSV grid sampling
1411,rainbow,ส้ม,orange,20,45,34.13,0.7,0.65,#A67432,166,116,50,HSV grid sampling
1412,rainbow,ส้ม,orange,20,45,30.87,0.25,0.55,#8C7B69,140,123,105,HSV grid sampling
1413,rainbow,ส้ม,orange,20,45,29.783,0.25,0.55,#8C7B69,140,123,105,HSV grid sampling
1414,rainbow,ส้ม,orange,20,45,42.826,0.4,0.55,#8C7C54,140,124,84,HSV grid sampling
1415,rainbow,ส้ม,orange,20,45,28.696,0.25,0.55,#8C7A69,140,122,105,HSV grid sampling
1416,rainbow,ส้ม,orange,20,45,26.522,0.85,0.75,#BF651D,191,101,29,HSV grid sampling
1417,rainbow,ส้ม,orange,20,45,38.478,0.85,0.65,#A67319,166,115,25,HSV grid sampling
1418,rainbow,ส้ม,orange,20,45,25.435,0.55,0.65,#A6714B,166,113,75,HSV grid sampling
1419,rainbow,ส้ม,orange,20,45,41.739,0.4,0.55,#8C7B54,140,123,84,HSV grid sampling
1420,rainbow,ส้ม,orange,20,45,33.043,0.7,0.65,#A67232,166,114,50,HSV grid sampling
1421,rainbow,ส้ม,orange,20,45,26.522,0.25,0.55,#8C7969,140,121,105,HSV grid sampling
1422,rainbow,ส้ม,orange,20,45,27.609,0.25,0.55,#8C7969,140,121,105,HSV grid sampling
1423,rainbow,ส้ม,orange,20,45,24.348,0.55,0.65,#A6704B,166,112,75,HSV grid sampling
1424,rainbow,ส้ม,orange,20,45,40.652,0.4,0.55,#8C7A54,140,122,84,HSV grid sampling
1425,rainbow,ส้ม,orange,20,45,25.435,0.25,0.55,#8C7869,140,120,105,HSV grid sampling
1426,rainbow,ส้ม,orange,20,45,37.391,0.85,0.65,#A67119,166,113,25,HSV grid sampling
1427,rainbow,ส้ม,orange,20,45,31.957,0.7,0.65,#A67032,166,112,50,HSV grid sampling
1428,rainbow,ส้ม,orange,20,45,25.435,0.85,0.75,#BF621D,191,98,29,HSV grid sampling
1429,rainbow,ส้ม,orange,20,45,39.565,0.4,0.55,#8C7954,140,121,84,HSV grid sampling
1430,rainbow,ส้ม,orange,20,45,23.261,0.25,0.55,#8C7769,140,119,105,HSV grid sampling
1431,rainbow,ส้ม,orange,20,45,24.348,0.25,0.55,#8C7769,140,119,105,HSV grid sampling
1432,rainbow,ส้ม,orange,20,45,23.261,0.55,0.65,#A66E4B,166,110,75,HSV grid sampling
1433,rainbow,ส้ม,orange,20,45,38.478,0.4,0.55,#8C7854,140,120,84,HSV grid sampling
1434,rainbow,ส้ม,orange,20,45,45,0.55,0.55,#8C793F,140,121,63,HSV grid sampling
1435,rainbow,ส้ม,orange,20,45,21.087,0.25,0.55,#8C7669,140,118,105,HSV grid sampling
1436,rainbow,ส้ม,orange,20,45,22.174,0.25,0.55,#8C7669,140,118,105,HSV grid sampling
1437,rainbow,ส้ม,orange,20,45,37.391,0.4,0.55,#8C7754,140,119,84,HSV grid sampling
1438,rainbow,ส้ม,orange,20,45,43.913,0.55,0.55,#8C783F,140,120,63,HSV grid sampling
1439,rainbow,ส้ม,orange,20,45,24.348,0.85,0.75,#BF5F1D,191,95,29,HSV grid sampling
1440,rainbow,ส้ม,orange,20,45,22.174,0.55,0.65,#A66C4B,166,108,75,HSV grid sampling
1441,rainbow,ส้ม,orange,20,45,36.304,0.85,0.65,#A66E19,166,110,25,HSV grid sampling
1442,rainbow,ส้ม,orange,20,45,20,0.25,0.55,#8C7569,140,117,105,HSV grid sampling
1443,rainbow,ส้ม,orange,20,45,30.87,0.7,0.65,#A66D32,166,109,50,HSV grid sampling
1444,rainbow,ส้ม,orange,20,45,36.304,0.4,0.55,#8C7654,140,118,84,HSV grid sampling
1445,rainbow,ส้ม,orange,20,45,21.087,0.55,0.65,#A66B4B,166,107,75,HSV grid sampling
1446,rainbow,ส้ม,orange,20,45,35.217,0.4,0.55,#8C7554,140,117,84,HSV grid sampling
1447,rainbow,ส้ม,orange,20,45,35.217,0.85,0.65,#A66C19,166,108,25,HSV grid sampling
1448,rainbow,ส้ม,orange,20,45,42.826,0.55,0.55,#8C763F,140,118,63,HSV grid sampling
1449,rainbow,ส้ม,orange,20,45,29.783,0.7,0.65,#A66B32,166,107,50,HSV grid sampling
1450,rainbow,ส้ม,orange,20,45,23.261,0.85,0.75,#BF5C1D,191,92,29,HSV grid sampling
1451,rainbow,ส้ม,orange,20,45,20,0.55,0.65,#A6694B,166,105,75,HSV grid sampling
1452,rainbow,ส้ม,orange,20,45,34.13,0.4,0.55,#8C7454,140,116,84,HSV grid sampling
1453,rainbow,ส้ม,orange,20,45,41.739,0.55,0.55,#8C753F,140,117,63,HSV grid sampling
1454,rainbow,ส้ม,orange,20,45,33.043,0.4,0.55,#8C7354,140,115,84,HSV grid sampling
1455,rainbow,ส้ม,orange,20,45,28.696,0.7,0.65,#A66932,166,105,50,HSV grid sampling
1456,rainbow,ส้ม,orange,20,45,22.174,0.85,0.75,#BF591D,191,89,29,HSV grid sampling
1457,rainbow,ส้ม,orange,20,45,34.13,0.85,0.65,#A66919,166,105,25,HSV grid sampling
1458,rainbow,ส้ม,orange,20,45,31.957,0.4,0.55,#8C7254,140,114,84,HSV grid sampling
1459,rainbow,ส้ม,orange,20,45,45,0.7,0.55,#8C742A,140,116,42,HSV grid sampling
1460,rainbow,ส้ม,orange,20,45,40.652,0.55,0.55,#8C733F,140,115,63,HSV grid sampling
1461,rainbow,ส้ม,orange,20,45,27.609,0.7,0.65,#A66732,166,103,50,HSV grid sampling
1462,rainbow,ส้ม,orange,20,45,30.87,0.4,0.55,#8C7154,140,113,84,HSV grid sampling
1463,rainbow,ส้ม,orange,20,45,39.565,0.55,0.55,#8C723F,140,114,63,HSV grid sampling
1464,rainbow,ส้ม,orange,20,45,21.087,0.85,0.75,#BF561D,191,86,29,HSV grid sampling
1465,rainbow,ส้ม,orange,20,45,29.783,0.4,0.55,#8C7054,140,112,84,HSV grid sampling
1466,rainbow,ส้ม,orange,20,45,43.913,0.7,0.55,#8C722A,140,114,42,HSV grid sampling
1467,rainbow,ส้ม,orange,20,45,38.478,0.55,0.55,#8C713F,140,113,63,HSV grid sampling
1468,rainbow,ส้ม,orange,20,45,33.043,0.85,0.65,#A66619,166,102,25,HSV grid sampling
1469,rainbow,ส้ม,orange,20,45,26.522,0.7,0.65,#A66532,166,101,50,HSV grid sampling
1470,rainbow,ส้ม,orange,20,45,28.696,0.4,0.55,#8C6F54,140,111,84,HSV grid sampling
1471,rainbow,ส้ม,orange,20,45,27.609,0.4,0.55,#8C6E54,140,110,84,HSV grid sampling
1472,rainbow,ส้ม,orange,20,45,20,0.85,0.75,#BF531D,191,83,29,HSV grid sampling
1473,rainbow,ส้ม,orange,20,45,42.826,0.7,0.55,#8C702A,140,112,42,HSV grid sampling
1474,rainbow,ส้ม,orange,20,45,37.391,0.55,0.55,#8C6F3F,140,111,63,HSV grid sampling
1475,rainbow,ส้ม,orange,20,45,31.957,0.85,0.65,#A66419,166,100,25,HSV grid sampling
1476,rainbow,ส้ม,orange,20,45,25.435,0.7,0.65,#A66332,166,99,50,HSV grid sampling
1477,rainbow,ส้ม,orange,20,45,26.522,0.4,0.55,#8C6D54,140,109,84,HSV grid sampling
1478,rainbow,ส้ม,orange,20,45,36.304,0.55,0.55,#8C6E3F,140,110,63,HSV grid sampling
1479,rainbow,ส้ม,orange,20,45,25.435,0.4,0.55,#8C6C54,140,108,84,HSV grid sampling
1480,rainbow,ส้ม,orange,20,45,41.739,0.7,0.55,#8C6E2A,140,110,42,HSV grid sampling
1481,rainbow,ส้ม,orange,20,45,24.348,0.7,0.65,#A66132,166,97,50,HSV grid sampling
1482,rainbow,ส้ม,orange,20,45,45,0.85,0.55,#8C6E15,140,110,21,HSV grid sampling
1483,rainbow,ส้ม,orange,20,45,24.348,0.4,0.55,#8C6B54,140,107,84,HSV grid sampling
1484,rainbow,ส้ม,orange,20,45,30.87,0.85,0.65,#A66119,166,97,25,HSV grid sampling
1485,rainbow,ส้ม,orange,20,45,40.652,0.7,0.55,#8C6D2A,140,109,42,HSV grid sampling
1486,rainbow,ส้ม,orange,20,45,35.217,0.55,0.55,#8C6C3F,140,108,63,HSV grid sampling
1487,rainbow,ส้ม,orange,20,45,23.261,0.4,0.55,#8C6A54,140,106,84,HSV grid sampling
1488,rainbow,ส้ม,orange,20,45,23.261,0.7,0.65,#A65F32,166,95,50,HSV grid sampling
1489,rainbow,ส้ม,orange,20,45,34.13,0.55,0.55,#8C6B3F,140,107,63,HSV grid sampling
1490,rainbow,ส้ม,orange,20,45,29.783,0.85,0.65,#A65F19,166,95,25,HSV grid sampling
1491,rainbow,ส้ม,orange,20,45,43.913,0.85,0.55,#8C6C15,140,108,21,HSV grid sampling
1492,rainbow,ส้ม,orange,20,45,22.174,0.4,0.55,#8C6954,140,105,84,HSV grid sampling
1493,rainbow,ส้ม,orange,20,45,39.565,0.7,0.55,#8C6B2A,140,107,42,HSV grid sampling
1494,rainbow,ส้ม,orange,20,45,33.043,0.55,0.55,#8C6A3F,140,106,63,HSV grid sampling
1495,rainbow,ส้ม,orange,20,45,22.174,0.7,0.65,#A65D32,166,93,50,HSV grid sampling
1496,rainbow,ส้ม,orange,20,45,21.087,0.4,0.55,#8C6854,140,104,84,HSV grid sampling
1497,rainbow,ส้ม,orange,20,45,42.826,0.85,0.55,#8C6A15,140,106,21,HSV grid sampling
1498,rainbow,ส้ม,orange,20,45,20,0.4,0.55,#8C6754,140,103,84,HSV grid sampling
1499,rainbow,ส้ม,orange,20,45,38.478,0.7,0.55,#8C692A,140,105,42,HSV grid sampling
1500,rainbow,ส้ม,orange,20,45,31.957,0.55,0.55,#8C683F,140,104,63,HSV grid sampling
1501,rainbow,ส้ม,orange,20,45,28.696,0.85,0.65,#A65C19,166,92,25,HSV grid sampling
1502,rainbow,ส้ม,orange,20,45,21.087,0.7,0.65,#A65B32,166,91,50,HSV grid sampling
1503,rainbow,ส้ม,orange,20,45,30.87,0.55,0.55,#8C673F,140,103,63,HSV grid sampling
1504,rainbow,ส้ม,orange,20,45,41.739,0.85,0.55,#8C6815,140,104,21,HSV grid sampling
1505,rainbow,ส้ม,orange,20,45,27.609,0.85,0.65,#A65A19,166,90,25,HSV grid sampling
1506,rainbow,ส้ม,orange,20,45,37.391,0.7,0.55,#8C672A,140,103,42,HSV grid sampling
1507,rainbow,ส้ม,orange,20,45,20,0.7,0.65,#A65832,166,88,50,HSV grid sampling
1508,rainbow,ส้ม,orange,20,45,29.783,0.55,0.55,#8C653F,140,101,63,HSV grid sampling
1509,rainbow,ส้ม,orange,20,45,40.652,0.85,0.55,#8C6615,140,102,21,HSV grid sampling
1510,rainbow,ส้ม,orange,20,45,36.304,0.7,0.55,#8C652A,140,101,42,HSV grid sampling
1511,rainbow,ส้ม,orange,20,45,28.696,0.55,0.55,#8C643F,140,100,63,HSV grid sampling
1512,rainbow,ส้ม,orange,20,45,45,0.25,0.45,#736C56,115,108,86,HSV grid sampling
1513,rainbow,ส้ม,orange,20,45,26.522,0.85,0.65,#A65719,166,87,25,HSV grid sampling
1514,rainbow,ส้ม,orange,20,45,27.609,0.55,0.55,#8C633F,140,99,63,HSV grid sampling
1515,rainbow,ส้ม,orange,20,45,35.217,0.7,0.55,#8C642A,140,100,42,HSV grid sampling
1516,rainbow,ส้ม,orange,20,45,43.913,0.25,0.45,#736B56,115,107,86,HSV grid sampling
1517,rainbow,ส้ม,orange,20,45,42.826,0.25,0.45,#736B56,115,107,86,HSV grid sampling
1518,rainbow,ส้ม,orange,20,45,39.565,0.85,0.55,#8C6415,140,100,21,HSV grid sampling
1519,rainbow,ส้ม,orange,20,45,25.435,0.85,0.65,#A65519,166,85,25,HSV grid sampling
1520,rainbow,ส้ม,orange,20,45,41.739,0.25,0.45,#736A56,115,106,86,HSV grid sampling
1521,rainbow,ส้ม,orange,20,45,26.522,0.55,0.55,#8C613F,140,97,63,HSV grid sampling
1522,rainbow,ส้ม,orange,20,45,34.13,0.7,0.55,#8C622A,140,98,42,HSV grid sampling
1523,rainbow,ส้ม,orange,20,45,40.652,0.25,0.45,#736956,115,105,86,HSV grid sampling
1524,rainbow,ส้ม,orange,20,45,39.565,0.25,0.45,#736956,115,105,86,HSV grid sampling
1525,rainbow,ส้ม,orange,20,45,25.435,0.55,0.55,#8C603F,140,96,63,HSV grid sampling
1526,rainbow,ส้ม,orange,20,45,38.478,0.25,0.45,#736856,115,104,86,HSV grid sampling
1527,rainbow,ส้ม,orange,20,45,37.391,0.25,0.45,#736856,115,104,86,HSV grid sampling
1528,rainbow,ส้ม,orange,20,45,24.348,0.85,0.65,#A65219,166,82,25,HSV grid sampling
1529,rainbow,ส้ม,orange,20,45,38.478,0.85,0.55,#8C6115,140,97,21,HSV grid sampling
1530,rainbow,ส้ม,orange,20,45,33.043,0.7,0.55,#8C602A,140,96,42,HSV grid sampling
1531,rainbow,ส้ม,orange,20,45,36.304,0.25,0.45,#736756,115,103,86,HSV grid sampling
1532,rainbow,ส้ม,orange,20,45,35.217,0.25,0.45,#736756,115,103,86,HSV grid sampling
1533,rainbow,ส้ม,orange,20,45,24.348,0.55,0.55,#8C5E3F,140,94,63,HSV grid sampling
1534,rainbow,ส้ม,orange,20,45,33.043,0.25,0.45,#736656,115,102,86,HSV grid sampling
1535,rainbow,ส้ม,orange,20,45,34.13,0.25,0.45,#736656,115,102,86,HSV grid sampling
1536,rainbow,ส้ม,orange,20,45,37.391,0.85,0.55,#8C5F15,140,95,21,HSV grid sampling
1537,rainbow,ส้ม,orange,20,45,45,0.4,0.45,#736745,115,103,69,HSV grid sampling
1538,rainbow,ส้ม,orange,20,45,23.261,0.85,0.65,#A64F19,166,79,25,HSV grid sampling
1539,rainbow,ส้ม,orange,20,45,23.261,0.55,0.55,#8C5D3F,140,93,63,HSV grid sampling
1540,rainbow,ส้ม,orange,20,45,31.957,0.7,0.55,#8C5E2A,140,94,42,HSV grid sampling
1541,rainbow,ส้ม,orange,20,45,30.87,0.25,0.45,#736556,115,101,86,HSV grid sampling
1542,rainbow,ส้ม,orange,20,45,31.957,0.25,0.45,#736556,115,101,86,HSV grid sampling
1543,rainbow,ส้ม,orange,20,45,22.174,0.55,0.55,#8C5C3F,140,92,63,HSV grid sampling
1544,rainbow,ส้ม,orange,20,45,43.913,0.4,0.45,#736645,115,102,69,HSV grid sampling
1545,rainbow,ส้ม,orange,20,45,42.826,0.4,0.45,#736645,115,102,69,HSV grid sampling
1546,rainbow,ส้ม,orange,20,45,30.87,0.7,0.55,#8C5D2A,140,93,42,HSV grid sampling
1547,rainbow,ส้ม,orange,20,45,22.174,0.85,0.65,#A64D19,166,77,25,HSV grid sampling
1548,rainbow,ส้ม,orange,20,45,36.304,0.85,0.55,#8C5D15,140,93,21,HSV grid sampling
1549,rainbow,ส้ม,orange,20,45,29.783,0.25,0.45,#736456,115,100,86,HSV grid sampling
1550,rainbow,ส้ม,orange,20,45,28.696,0.25,0.45,#736456,115,100,86,HSV grid sampling
1551,rainbow,ส้ม,orange,20,45,41.739,0.4,0.45,#736545,115,101,69,HSV grid sampling
1552,rainbow,ส้ม,orange,20,45,21.087,0.55,0.55,#8C5A3F,140,90,63,HSV grid sampling
1553,rainbow,ส้ม,orange,20,45,27.609,0.25,0.45,#736356,115,99,86,HSV grid sampling
1554,rainbow,ส้ม,orange,20,45,26.522,0.25,0.45,#736356,115,99,86,HSV grid sampling
1555,rainbow,ส้ม,orange,20,45,29.783,0.7,0.55,#8C5B2A,140,91,42,HSV grid sampling
1556,rainbow,ส้ม,orange,20,45,40.652,0.4,0.45,#736445,115,100,69,HSV grid sampling
1557,rainbow,ส้ม,orange,20,45,35.217,0.85,0.55,#8C5B15,140,91,21,HSV grid sampling
1558,rainbow,ส้ม,orange,20,45,20,0.55,0.55,#8C593F,140,89,63,HSV grid sampling
1559,rainbow,ส้ม,orange,20,45,21.087,0.85,0.65,#A64A19,166,74,25,HSV grid sampling
1560,rainbow,ส้ม,orange,20,45,25.435,0.25,0.45,#736256,115,98,86,HSV grid sampling
1561,rainbow,ส้ม,orange,20,45,24.348,0.25,0.45,#736256,115,98,86,HSV grid sampling
1562,rainbow,ส้ม,orange,20,45,39.565,0.4,0.45,#736345,115,99,69,HSV grid sampling
1563,rainbow,ส้ม,orange,20,45,28.696,0.7,0.55,#8C592A,140,89,42,HSV grid sampling
1564,rainbow,ส้ม,orange,20,45,23.261,0.25,0.45,#736156,115,97,86,HSV grid sampling
1565,rainbow,ส้ม,orange,20,45,22.174,0.25,0.45,#736156,115,97,86,HSV grid sampling
1566,rainbow,ส้ม,orange,20,45,45,0.55,0.45,#736334,115,99,52,HSV grid sampling
1567,rainbow,ส้ม,orange,20,45,20,0.85,0.65,#A64819,166,72,25,HSV grid sampling
1568,rainbow,ส้ม,orange,20,45,38.478,0.4,0.45,#736245,115,98,69,HSV grid sampling
1569,rainbow,ส้ม,orange,20,45,34.13,0.85,0.55,#8C5915,140,89,21,HSV grid sampling
1570,rainbow,ส้ม,orange,20,45,21.087,0.25,0.45,#736056,115,96,86,HSV grid sampling
1571,rainbow,ส้ม,orange,20,45,20,0.25,0.45,#736056,115,96,86,HSV grid sampling
1572,rainbow,ส้ม,orange,20,45,43.913,0.55,0.45,#736234,115,98,52,HSV grid sampling
1573,rainbow,ส้ม,orange,20,45,36.304,0.4,0.45,#736145,115,97,69,HSV grid sampling
1574,rainbow,ส้ม,orange,20,45,37.391,0.4,0.45,#736145,115,97,69,HSV grid sampling
1575,rainbow,ส้ม,orange,20,45,27.609,0.7,0.55,#8C572A,140,87,42,HSV grid sampling
1576,rainbow,ส้ม,orange,20,45,33.043,0.85,0.55,#8C5715,140,87,21,HSV grid sampling
1577,rainbow,ส้ม,orange,20,45,42.826,0.55,0.45,#736134,115,97,52,HSV grid sampling
1578,rainbow,ส้ม,orange,20,45,35.217,0.4,0.45,#736045,115,96,69,HSV grid sampling
1579,rainbow,ส้ม,orange,20,45,34.13,0.4,0.45,#735F45,115,95,69,HSV grid sampling
1580,rainbow,ส้ม,orange,20,45,41.739,0.55,0.45,#736034,115,96,52,HSV grid sampling
1581,rainbow,ส้ม,orange,20,45,26.522,0.7,0.55,#8C552A,140,85,42,HSV grid sampling
1582,rainbow,ส้ม,orange,20,45,31.957,0.85,0.55,#8C5515,140,85,21,HSV grid sampling
1583,rainbow,ส้ม,orange,20,45,25.435,0.7,0.55,#8C542A,140,84,42,HSV grid sampling
1584,rainbow,ส้ม,orange,20,45,33.043,0.4,0.45,#735E45,115,94,69,HSV grid sampling
1585,rainbow,ส้ม,orange,20,45,45,0.7,0.45,#735F22,115,95,34,HSV grid sampling
1586,rainbow,ส้ม,orange,20,45,31.957,0.4,0.45,#735D45,115,93,69,HSV grid sampling
1587,rainbow,ส้ม,orange,20,45,40.652,0.55,0.45,#735E34,115,94,52,HSV grid sampling
1588,rainbow,ส้ม,orange,20,45,24.348,0.7,0.55,#8C522A,140,82,42,HSV grid sampling
1589,rainbow,ส้ม,orange,20,45,30.87,0.4,0.45,#735C45,115,92,69,HSV grid sampling
1590,rainbow,ส้ม,orange,20,45,29.783,0.4,0.45,#735C45,115,92,69,HSV grid sampling
1591,rainbow,ส้ม,orange,20,45,39.565,0.55,0.45,#735D34,115,93,52,HSV grid sampling
1592,rainbow,ส้ม,orange,20,45,30.87,0.85,0.55,#8C5215,140,82,21,HSV grid sampling
1593,rainbow,ส้ม,orange,20,45,43.913,0.7,0.45,#735D22,115,93,34,HSV grid sampling
1594,rainbow,ส้ม,orange,20,45,28.696,0.4,0.45,#735B45,115,91,69,HSV grid sampling
1595,rainbow,ส้ม,orange,20,45,38.478,0.55,0.45,#735C34,115,92,52,HSV grid sampling
1596,rainbow,ส้ม,orange,20,45,23.261,0.7,0.55,#8C502A,140,80,42,HSV grid sampling
1597,rainbow,ส้ม,orange,20,45,42.826,0.7,0.45,#735C22,115,92,34,HSV grid sampling
1598,rainbow,ส้ม,orange,20,45,27.609,0.4,0.45,#735A45,115,90,69,HSV grid sampling
1599,rainbow,ส้ม,orange,20,45,37.391,0.55,0.45,#735B34,115,91,52,HSV grid sampling
1600,rainbow,ส้ม,orange,20,45,29.783,0.85,0.55,#8C5015,140,80,21,HSV grid sampling
1601,rainbow,ส้ม,orange,20,45,26.522,0.4,0.45,#735945,115,89,69,HSV grid sampling
1602,rainbow,ส้ม,orange,20,45,36.304,0.55,0.45,#735A34,115,90,52,HSV grid sampling
1603,rainbow,ส้ม,orange,20,45,22.174,0.7,0.55,#8C4E2A,140,78,42,HSV grid sampling
1604,rainbow,ส้ม,orange,20,45,28.696,0.85,0.55,#8C4E15,140,78,21,HSV grid sampling
1605,rainbow,ส้ม,orange,20,45,41.739,0.7,0.45,#735A22,115,90,34,HSV grid sampling
